0,0,0,drone
14,0,-45,red
-43,0,7,red
4,0,-49,red
24,0,10,red
21,0,22,red
17,0,12,red
39,0,21,red
-37,0,-36,red
-12,0,16,red
1,0,7,red
30,0,-26,red
36,0,-4,red
-32,0,44,red
-49,0,-14,red
21,0,4,red
42,0,-13,red
1,1,7,red
22,0,0,red
43,0,-45,red
7,0,-40,red
21,0,-20,red
-26,0,-15,red
-45,0,-27,red
28,0,46,red
25,0,-41,red
47,0,-46,red
-13,0,5,red
20,0,15,red
-7,0,-16,red
13,0,-14,red
-21,0,39,red
-44,0,20,red
25,0,-10,red
-44,0,10,red
-25,0,-7,red
-49,0,-45,red
-34,0,19,red
-41,0,29,red
40,0,3,red
46,0,24,red
-14,0,2,red
-30,0,-4,red
-34,0,8,red
-33,0,24,red
-38,0,2,red
-43,0,-1,red
-40,0,-5,red
-35,0,-41,red
4,0,-26,red
-40,0,-35,red
-36,0,14,red
-21,0,-48,red
21,0,39,red
-8,0,15,red
-49,0,42,red
37,0,23,red
-22,0,44,red
-1,0,36,red
43,0,3,red
32,0,-40,red
-7,0,-45,red
-29,0,13,red
-1,0,11,red
5,0,41,red
-2,0,-26,red
21,0,-14,red
29,0,45,red
-35,0,20,red
42,0,10,red
-25,0,45,red
19,0,16,red
-7,0,16,red
-36,0,-17,red
11,0,44,red
32,0,50,red
31,0,-27,blue
-14,0,10,blue
4,0,15,blue
-29,0,-30,blue
21,0,7,blue
6,0,-4,blue
50,0,21,blue
-18,0,-41,blue
43,0,-38,blue
-14,0,11,blue
-43,0,33,blue
4,0,9,blue
24,0,50,blue
44,0,16,blue
40,0,17,blue
43,0,-9,blue
-8,0,-48,blue
8,0,9,blue
32,0,10,blue
35,0,-44,blue
27,0,7,blue
-15,0,33,blue
-32,0,-9,blue
-32,0,3,blue
46,0,-48,blue
-38,0,5,blue
-7,0,-47,blue
-25,0,38,blue
22,0,-20,blue
-30,0,38,blue
-14,0,12,blue
-48,0,-43,blue
48,0,-39,blue
16,0,44,blue
-11,0,1,blue
45,0,3,blue
36,0,31,blue
-47,0,-14,blue
16,0,41,blue
48,0,-32,blue
-3,0,35,green
-35,0,-24,green
-33,0,-42,green
31,0,41,green
-26,0,-41,green
-18,0,-26,green
-40,0,-3,green
33,0,-41,green
-5,0,14,green
-50,0,-17,green
-49,0,-50,green
32,0,41,green
40,0,-17,green
31,0,14,green
18,0,5,green
-6,0,41,green
19,0,19,green
-42,0,-43,green
13,0,-34,green
45,0,-36,green
31,0,-26,green
35,0,36,green
40,0,24,green
-30,0,-8,green
-46,0,7,green
15,0,42,green
-27,0,0,green
44,0,27,green
-16,0,49,green
39,0,17,green
43,0,14,green
50,0,-35,green
-20,0,-43,green
-20,0,15,green
-36,0,-23,green
4,1,15,green
-30,0,-48,green
18,0,-29,green
35,0,-48,green
2,0,-1,green
