0,0,0,drone
5,0,-27,black
5,1,-27,black
5,2,-27,black
5,3,-27,black
5,4,-27,black
5,5,-27,black
5,6,-27,black
5,7,-27,black
5,8,-27,black
5,9,-27,black
5,10,-27,black
5,11,-27,black
5,12,-27,black
5,13,-27,black
5,14,-27,black
5,15,-27,black
5,16,-27,black
5,17,-27,black
5,18,-27,black
5,19,-27,black
5,20,-27,black
5,21,-27,black
5,22,-27,black
6,0,-27,black
6,1,-27,black
6,2,-27,black
6,3,-27,black
6,4,-27,black
6,5,-27,black
6,6,-27,black
6,7,-27,black
6,8,-27,black
6,9,-27,black
6,10,-27,black
6,11,-27,black
6,12,-27,black
6,13,-27,black
6,14,-27,black
6,15,-27,black
6,16,-27,black
6,17,-27,black
6,18,-27,black
6,19,-27,black
6,20,-27,black
6,21,-27,black
6,22,-27,black
6,23,-27,black
6,24,-27,black
6,25,-27,black
6,26,-27,black
6,27,-27,black
6,28,-27,black
6,29,-27,black
6,30,-27,black
6,31,-27,black
6,32,-27,black
6,33,-27,black
6,34,-27,black
6,35,-27,black
6,36,-27,black
6,37,-27,black
6,38,-27,black
6,39,-27,black
6,40,-27,black
6,41,-27,black
6,42,-27,black
6,43,-27,black
6,44,-27,black
7,0,-27,black
7,1,-27,black
7,2,-27,black
7,3,-27,black
7,4,-27,black
7,5,-27,black
7,6,-27,black
7,7,-27,black
7,8,-27,black
7,9,-27,black
7,10,-27,black
7,11,-27,black
7,12,-27,black
7,13,-27,black
7,14,-27,black
7,15,-27,black
7,16,-27,black
7,17,-27,black
7,18,-27,black
7,19,-27,black
7,20,-27,black
7,21,-27,black
8,0,-27,black
8,1,-27,black
8,2,-27,black
8,3,-27,black
8,4,-27,black
9,0,-27,black
9,1,-27,black
9,2,-27,black
9,3,-27,black
9,4,-27,black
9,5,-27,black
9,6,-27,black
9,7,-27,black
9,8,-27,black
9,9,-27,black
9,10,-27,black
9,11,-27,black
9,12,-27,black
9,13,-27,black
9,14,-27,black
9,15,-27,black
9,16,-27,black
9,17,-27,black
9,18,-27,black
9,19,-27,black
9,20,-27,black
9,21,-27,black
9,22,-27,black
9,23,-27,black
9,24,-27,black
9,25,-27,black
9,26,-27,black
9,27,-27,black
9,28,-27,black
9,29,-27,black
9,30,-27,black
9,31,-27,black
9,32,-27,black
9,33,-27,black
9,34,-27,black
9,35,-27,black
9,36,-27,black
9,37,-27,black
9,38,-27,black
9,39,-27,black
10,0,-27,black
10,1,-27,black
10,2,-27,black
10,3,-27,black
10,4,-27,black
10,5,-27,black
10,6,-27,black
10,7,-27,black
10,8,-27,black
10,9,-27,black
10,10,-27,black
10,11,-27,black
10,12,-27,black
11,0,-27,black
11,1,-27,black
11,2,-27,black
11,3,-27,black
11,4,-27,black
11,5,-27,black
11,6,-27,black
11,7,-27,black
11,8,-27,black
11,9,-27,black
11,10,-27,black
11,11,-27,black
11,12,-27,black
11,13,-27,black
11,14,-27,black
11,15,-27,black
11,16,-27,black
11,17,-27,black
11,18,-27,black
11,19,-27,black
11,20,-27,black
11,21,-27,black
11,22,-27,black
11,23,-27,black
11,24,-27,black
11,25,-27,black
11,26,-27,black
11,27,-27,black
11,28,-27,black
12,0,-27,black
12,1,-27,black
12,2,-27,black
12,3,-27,black
12,4,-27,black
12,5,-27,black
12,6,-27,black
12,7,-27,black
12,8,-27,black
12,9,-27,black
12,10,-27,black
12,11,-27,black
12,12,-27,black
12,13,-27,black
12,14,-27,black
12,15,-27,black
12,16,-27,black
12,17,-27,black
12,18,-27,black
12,19,-27,black
12,20,-27,black
13,0,-27,black
13,1,-27,black
13,2,-27,black
13,3,-27,black
13,4,-27,black
13,5,-27,black
13,6,-27,black
13,7,-27,black
13,8,-27,black
13,9,-27,black
13,10,-27,black
13,11,-27,black
13,12,-27,black
13,13,-27,black
13,14,-27,black
13,15,-27,black
13,16,-27,black
13,17,-27,black
13,18,-27,black
13,19,-27,black
13,20,-27,black
13,21,-27,black
13,22,-27,black
13,23,-27,black
13,24,-27,black
13,25,-27,black
13,26,-27,black
13,27,-27,black
13,28,-27,black
13,29,-27,black
14,0,-27,black
14,1,-27,black
14,2,-27,black
14,3,-27,black
14,4,-27,black
14,5,-27,black
14,6,-27,black
14,7,-27,black
14,8,-27,black
14,9,-27,black
14,10,-27,black
14,11,-27,black
14,12,-27,black
14,13,-27,black
14,14,-27,black
14,15,-27,black
14,16,-27,black
14,17,-27,black
14,18,-27,black
14,19,-27,black
14,20,-27,black
14,21,-27,black
14,22,-27,black
14,23,-27,black
14,24,-27,black
14,25,-27,black
14,26,-27,black
14,27,-27,black
14,28,-27,black
14,29,-27,black
14,30,-27,black
14,31,-27,black
14,32,-27,black
14,33,-27,black
14,34,-27,black
14,35,-27,black
14,36,-27,black
14,37,-27,black
14,38,-27,black
14,39,-27,black
15,0,-27,black
15,1,-27,black
15,2,-27,black
15,3,-27,black
15,4,-27,black
15,5,-27,black
15,6,-27,black
15,7,-27,black
15,8,-27,black
15,9,-27,black
15,10,-27,black
15,11,-27,black
15,12,-27,black
15,13,-27,black
15,14,-27,black
15,15,-27,black
15,16,-27,black
15,17,-27,black
15,18,-27,black
15,19,-27,black
15,20,-27,black
15,21,-27,black
15,22,-27,black
15,23,-27,black
15,24,-27,black
15,25,-27,black
16,0,-27,black
16,1,-27,black
16,2,-27,black
16,3,-27,black
16,4,-27,black
16,5,-27,black
16,6,-27,black
16,7,-27,black
16,8,-27,black
16,9,-27,black
16,10,-27,black
16,11,-27,black
16,12,-27,black
16,13,-27,black
16,14,-27,black
16,15,-27,black
16,16,-27,black
16,17,-27,black
16,18,-27,black
16,19,-27,black
16,20,-27,black
16,21,-27,black
16,22,-27,black
16,23,-27,black
16,24,-27,black
16,25,-27,black
16,26,-27,black
16,27,-27,black
16,28,-27,black
16,29,-27,black
16,30,-27,black
16,31,-27,black
16,32,-27,black
16,33,-27,black
16,34,-27,black
16,35,-27,black
16,36,-27,black
16,37,-27,black
17,0,-27,black
17,1,-27,black
17,2,-27,black
18,0,-27,black
18,1,-27,black
18,2,-27,black
18,3,-27,black
18,4,-27,black
18,5,-27,black
18,6,-27,black
18,7,-27,black
18,8,-27,black
18,9,-27,black
18,10,-27,black
18,11,-27,black
18,12,-27,black
18,13,-27,black
18,14,-27,black
18,15,-27,black
18,16,-27,black
18,17,-27,black
18,18,-27,black
18,19,-27,black
18,20,-27,black
18,21,-27,black
18,22,-27,black
18,23,-27,black
18,24,-27,black
18,25,-27,black
19,0,-27,black
19,1,-27,black
19,2,-27,black
19,3,-27,black
19,4,-27,black
19,5,-27,black
20,0,-27,black
20,1,-27,black
20,2,-27,black
20,3,-27,black
20,4,-27,black
20,5,-27,black
21,0,-27,black
21,1,-27,black
21,2,-27,black
21,3,-27,black
21,4,-27,black
21,5,-27,black
21,6,-27,black
21,7,-27,black
21,8,-27,black
21,9,-27,black
21,10,-27,black
21,11,-27,black
21,12,-27,black
21,13,-27,black
21,14,-27,black
21,15,-27,black
21,16,-27,black
21,17,-27,black
21,18,-27,black
21,19,-27,black
21,20,-27,black
21,21,-27,black
21,22,-27,black
23,0,-27,black
23,1,-27,black
23,2,-27,black
23,3,-27,black
23,4,-27,black
23,5,-27,black
23,6,-27,black
23,7,-27,black
23,8,-27,black
23,9,-27,black
23,10,-27,black
23,11,-27,black
23,12,-27,black
23,13,-27,black
23,14,-27,black
23,15,-27,black
23,16,-27,black
23,17,-27,black
23,18,-27,black
23,19,-27,black
23,20,-27,black
23,21,-27,black
23,22,-27,black
23,23,-27,black
23,24,-27,black
23,25,-27,black
23,26,-27,black
23,27,-27,black
23,28,-27,black
23,29,-27,black
23,30,-27,black
23,31,-27,black
24,0,-27,black
24,1,-27,black
24,2,-27,black
24,3,-27,black
24,4,-27,black
24,5,-27,black
24,6,-27,black
24,7,-27,black
24,8,-27,black
24,9,-27,black
24,10,-27,black
24,11,-27,black
24,12,-27,black
24,13,-27,black
24,14,-27,black
24,15,-27,black
24,16,-27,black
24,17,-27,black
24,18,-27,black
24,19,-27,black
24,20,-27,black
24,21,-27,black
24,22,-27,black
24,23,-27,black
24,24,-27,black
25,0,-27,black
25,1,-27,black
25,2,-27,black
25,3,-27,black
25,4,-27,black
25,5,-27,black
25,6,-27,black
25,7,-27,black
25,8,-27,black
25,9,-27,black
25,10,-27,black
25,11,-27,black
25,12,-27,black
25,13,-27,black
25,14,-27,black
25,15,-27,black
25,16,-27,black
25,17,-27,black
25,18,-27,black
25,19,-27,black
25,20,-27,black
25,21,-27,black
25,22,-27,black
25,23,-27,black
25,24,-27,black
25,25,-27,black
25,26,-27,black
25,27,-27,black
25,28,-27,black
25,29,-27,black
25,30,-27,black
25,31,-27,black
25,32,-27,black
26,0,-27,black
26,1,-27,black
26,2,-27,black
26,3,-27,black
26,4,-27,black
26,5,-27,black
27,0,-27,black
27,1,-27,black
27,2,-27,black
27,3,-27,black
27,4,-27,black
27,5,-27,black
27,6,-27,black
27,7,-27,black
27,8,-27,black
27,9,-27,black
27,10,-27,black
27,11,-27,black
27,12,-27,black
27,13,-27,black
27,14,-27,black
27,15,-27,black
27,16,-27,black
27,17,-27,black
27,18,-27,black
27,19,-27,black
27,20,-27,black
27,21,-27,black
27,22,-27,black
27,23,-27,black
27,24,-27,black
27,25,-27,black
27,26,-27,black
27,27,-27,black
27,28,-27,black
27,29,-27,black
27,30,-27,black
27,31,-27,black
28,0,-27,black
28,1,-27,black
28,2,-27,black
28,3,-27,black
28,4,-27,black
28,5,-27,black
28,6,-27,black
28,7,-27,black
28,8,-27,black
28,9,-27,black
28,10,-27,black
28,11,-27,black
28,12,-27,black
28,13,-27,black
28,14,-27,black
28,15,-27,black
28,16,-27,black
28,17,-27,black
28,18,-27,black
28,19,-27,black
28,20,-27,black
28,21,-27,black
28,22,-27,black
28,23,-27,black
28,24,-27,black
28,25,-27,black
28,26,-27,black
28,27,-27,black
28,28,-27,black
28,29,-27,black
28,30,-27,black
28,31,-27,black
29,0,-27,black
29,1,-27,black
29,2,-27,black
30,0,-27,black
30,1,-27,black
30,2,-27,black
30,3,-27,black
30,4,-27,black
30,5,-27,black
30,6,-27,black
30,7,-27,black
30,8,-27,black
30,9,-27,black
30,10,-27,black
30,11,-27,black
30,12,-27,black
30,13,-27,black
30,14,-27,black
30,15,-27,black
30,16,-27,black
30,17,-27,black
30,18,-27,black
30,19,-27,black
30,20,-27,black
30,21,-27,black
30,22,-27,black
30,23,-27,black
30,24,-27,black
30,25,-27,black
30,26,-27,black
30,27,-27,black
30,28,-27,black
30,29,-27,black
30,30,-27,black
30,31,-27,black
30,32,-27,black
30,33,-27,black
30,34,-27,black
30,35,-27,black
30,36,-27,black
30,37,-27,black
31,0,-27,black
31,1,-27,black
31,2,-27,black
31,3,-27,black
31,4,-27,black
31,5,-27,black
31,6,-27,black
31,7,-27,black
31,8,-27,black
31,9,-27,black
31,10,-27,black
31,11,-27,black
31,12,-27,black
31,13,-27,black
31,14,-27,black
31,15,-27,black
31,16,-27,black
31,17,-27,black
31,18,-27,black
31,19,-27,black
31,20,-27,black
31,21,-27,black
31,22,-27,black
32,0,-27,black
32,1,-27,black
32,2,-27,black
32,3,-27,black
32,4,-27,black
32,5,-27,black
32,6,-27,black
32,7,-27,black
32,8,-27,black
32,9,-27,black
32,10,-27,black
32,11,-27,black
32,12,-27,black
32,13,-27,black
32,14,-27,black
32,15,-27,black
32,16,-27,black
32,17,-27,black
32,18,-27,black
32,19,-27,black
32,20,-27,black
32,21,-27,black
33,0,-27,black
33,1,-27,black
33,2,-27,black
33,3,-27,black
33,4,-27,black
33,5,-27,black
33,6,-27,black
33,7,-27,black
33,8,-27,black
33,9,-27,black
33,10,-27,black
33,11,-27,black
33,12,-27,black
33,13,-27,black
33,14,-27,black
33,15,-27,black
33,16,-27,black
33,17,-27,black
33,18,-27,black
34,0,-27,black
34,1,-27,black
34,2,-27,black
34,3,-27,black
35,0,-27,black
35,1,-27,black
35,2,-27,black
35,3,-27,black
35,4,-27,black
35,5,-27,black
35,6,-27,black
35,7,-27,black
35,8,-27,black
35,9,-27,black
35,10,-27,black
35,11,-27,black
35,12,-27,black
35,13,-27,black
35,14,-27,black
35,15,-27,black
35,16,-27,black
35,17,-27,black
35,18,-27,black
35,19,-27,black
35,20,-27,black
35,21,-27,black
35,22,-27,black
35,23,-27,black
35,24,-27,black
35,25,-27,black
35,26,-27,black
35,27,-27,black
35,28,-27,black
35,29,-27,black
35,30,-27,black
35,31,-27,black
35,32,-27,black
35,33,-27,black
35,34,-27,black
35,35,-27,black
35,36,-27,black
35,37,-27,black
34,0,-38,black
34,1,-38,black
34,2,-38,black
34,3,-38,black
34,4,-38,black
34,5,-38,black
34,6,-38,black
34,7,-38,black
34,8,-38,black
34,9,-38,black
34,10,-38,black
34,11,-38,black
34,12,-38,black
34,13,-38,black
34,14,-38,black
34,15,-38,black
34,16,-38,black
34,17,-38,black
34,18,-38,black
34,19,-38,black
34,20,-38,black
34,21,-38,black
34,22,-38,black
34,23,-38,black
34,24,-38,black
34,25,-38,black
34,26,-38,black
34,27,-38,black
34,28,-38,black
34,29,-38,black
34,30,-38,black
34,31,-38,black
34,0,-37,black
34,1,-37,black
34,2,-37,black
34,3,-37,black
34,4,-37,black
34,0,-36,black
34,1,-36,black
34,2,-36,black
34,3,-36,black
34,4,-36,black
34,5,-36,black
34,6,-36,black
34,7,-36,black
34,8,-36,black
34,9,-36,black
34,10,-36,black
34,11,-36,black
34,12,-36,black
34,13,-36,black
34,14,-36,black
34,15,-36,black
34,16,-36,black
34,17,-36,black
34,18,-36,black
34,0,-35,black
34,1,-35,black
34,2,-35,black
34,3,-35,black
34,4,-35,black
34,5,-35,black
34,6,-35,black
34,7,-35,black
34,8,-35,black
34,9,-35,black
34,10,-35,black
34,11,-35,black
34,12,-35,black
34,13,-35,black
34,14,-35,black
34,15,-35,black
34,16,-35,black
34,17,-35,black
34,18,-35,black
34,19,-35,black
34,20,-35,black
34,21,-35,black
34,22,-35,black
34,23,-35,black
34,24,-35,black
34,25,-35,black
34,26,-35,black
34,27,-35,black
34,28,-35,black
34,29,-35,black
34,30,-35,black
34,31,-35,black
34,32,-35,black
34,33,-35,black
34,34,-35,black
34,35,-35,black
34,36,-35,black
34,0,-34,black
34,1,-34,black
34,2,-34,black
34,3,-34,black
34,4,-34,black
34,5,-34,black
34,6,-34,black
34,7,-34,black
34,8,-34,black
34,9,-34,black
34,10,-34,black
34,11,-34,black
34,12,-34,black
34,13,-34,black
34,14,-34,black
34,15,-34,black
34,16,-34,black
34,17,-34,black
34,18,-34,black
34,19,-34,black
34,20,-34,black
34,21,-34,black
34,22,-34,black
34,23,-34,black
34,24,-34,black
34,25,-34,black
34,26,-34,black
34,27,-34,black
34,0,-33,black
34,1,-33,black
34,2,-33,black
34,3,-33,black
34,4,-33,black
34,5,-33,black
34,6,-33,black
34,7,-33,black
34,8,-33,black
34,9,-33,black
34,10,-33,black
34,11,-33,black
34,12,-33,black
34,13,-33,black
34,14,-33,black
34,15,-33,black
34,16,-33,black
34,17,-33,black
34,18,-33,black
34,19,-33,black
34,20,-33,black
34,21,-33,black
34,22,-33,black
34,0,-32,black
34,1,-32,black
34,2,-32,black
34,3,-32,black
34,4,-32,black
34,5,-32,black
34,6,-32,black
34,7,-32,black
34,8,-32,black
34,9,-32,black
34,10,-32,black
34,11,-32,black
34,12,-32,black
34,13,-32,black
34,14,-32,black
34,15,-32,black
34,16,-32,black
34,17,-32,black
34,18,-32,black
34,19,-32,black
34,20,-32,black
34,21,-32,black
34,22,-32,black
34,23,-32,black
34,24,-32,black
34,25,-32,black
34,26,-32,black
34,27,-32,black
34,28,-32,black
34,29,-32,black
34,30,-32,black
34,31,-32,black
34,0,-31,black
34,1,-31,black
34,2,-31,black
34,3,-31,black
34,4,-31,black
34,5,-31,black
34,6,-31,black
34,7,-31,black
