0,0,0,drone
-42,0,-47,black
-42,1,-47,black
-42,2,-47,black
-42,3,-47,black
-42,4,-47,black
-41,0,-47,black
-41,1,-47,black
-41,2,-47,black
-41,3,-47,black
-41,4,-47,black
-41,5,-47,black
-41,6,-47,black
-41,7,-47,black
-41,8,-47,black
-41,9,-47,black
-41,10,-47,black
-41,11,-47,black
-41,12,-47,black
-41,13,-47,black
-41,14,-47,black
-41,15,-47,black
-41,16,-47,black
-41,17,-47,black
-41,18,-47,black
-40,0,-47,black
-40,1,-47,black
-40,2,-47,black
-40,3,-47,black
-40,4,-47,black
-40,5,-47,black
-40,6,-47,black
-40,7,-47,black
-40,8,-47,black
-40,9,-47,black
-40,10,-47,black
-40,11,-47,black
-40,12,-47,black
-40,13,-47,black
-40,14,-47,black
-40,15,-47,black
-40,16,-47,black
-40,17,-47,black
-40,18,-47,black
-40,19,-47,black
-40,20,-47,black
-40,21,-47,black
-40,22,-47,black
-40,23,-47,black
-40,24,-47,black
-40,25,-47,black
-40,26,-47,black
-40,27,-47,black
-40,28,-47,black
-40,29,-47,black
-40,30,-47,black
-40,31,-47,black
-40,32,-47,black
-40,33,-47,black
-40,34,-47,black
-40,35,-47,black
-40,36,-47,black
-40,37,-47,black
-40,38,-47,black
-40,39,-47,black
-40,40,-47,black
-40,41,-47,black
-39,0,-47,black
-39,1,-47,black
-39,2,-47,black
-39,3,-47,black
-39,4,-47,black
-39,5,-47,black
-39,6,-47,black
-39,7,-47,black
-39,8,-47,black
-39,9,-47,black
-39,10,-47,black
-39,11,-47,black
-39,12,-47,black
-39,13,-47,black
-39,14,-47,black
-39,15,-47,black
-39,16,-47,black
-39,17,-47,black
-39,18,-47,black
-39,19,-47,black
-39,20,-47,black
-39,21,-47,black
-39,22,-47,black
-39,23,-47,black
-39,24,-47,black
-39,25,-47,black
-39,26,-47,black
-39,27,-47,black
-39,28,-47,black
-39,29,-47,black
-38,0,-47,black
-38,1,-47,black
-38,2,-47,black
-38,3,-47,black
-38,4,-47,black
-38,5,-47,black
-38,6,-47,black
-38,7,-47,black
-38,8,-47,black
-38,9,-47,black
-38,10,-47,black
-38,11,-47,black
-38,12,-47,black
-38,13,-47,black
-38,14,-47,black
-38,15,-47,black
-38,16,-47,black
-37,0,-47,black
-37,1,-47,black
-37,2,-47,black
-37,3,-47,black
-37,4,-47,black
-37,5,-47,black
-37,6,-47,black
-37,7,-47,black
-37,8,-47,black
-37,9,-47,black
-37,10,-47,black
-37,11,-47,black
-37,12,-47,black
-37,13,-47,black
-36,0,-47,black
-36,1,-47,black
-36,2,-47,black
-36,3,-47,black
-36,4,-47,black
-36,5,-47,black
-36,6,-47,black
-36,7,-47,black
-36,8,-47,black
-36,9,-47,black
-36,10,-47,black
-36,11,-47,black
-36,12,-47,black
-35,0,-47,black
-35,1,-47,black
-35,2,-47,black
-35,3,-47,black
-35,4,-47,black
-35,5,-47,black
-35,6,-47,black
-35,7,-47,black
-35,8,-47,black
-35,9,-47,black
-35,10,-47,black
-35,11,-47,black
-35,12,-47,black
-35,13,-47,black
-35,14,-47,black
-35,15,-47,black
-35,16,-47,black
-35,17,-47,black
-35,18,-47,black
-35,19,-47,black
-35,20,-47,black
-35,21,-47,black
-35,22,-47,black
-35,23,-47,black
-35,24,-47,black
-35,25,-47,black
-35,26,-47,black
-35,27,-47,black
-35,28,-47,black
-35,29,-47,black
-35,30,-47,black
-35,31,-47,black
-35,32,-47,black
-35,33,-47,black
-35,34,-47,black
-35,35,-47,black
-35,36,-47,black
-35,37,-47,black
-35,38,-47,black
-35,39,-47,black
-34,0,-47,black
-34,1,-47,black
-34,2,-47,black
-34,3,-47,black
-34,4,-47,black
-34,5,-47,black
-34,6,-47,black
-34,7,-47,black
-34,8,-47,black
-34,9,-47,black
-34,10,-47,black
-34,11,-47,black
-34,12,-47,black
-34,13,-47,black
-34,14,-47,black
-34,15,-47,black
-34,16,-47,black
-34,17,-47,black
-34,18,-47,black
-34,19,-47,black
-34,20,-47,black
-34,21,-47,black
-34,22,-47,black
-34,23,-47,black
-34,24,-47,black
-34,25,-47,black
-34,26,-47,black
-34,27,-47,black
-34,28,-47,black
-34,29,-47,black
-34,30,-47,black
-34,31,-47,black
-34,32,-47,black
-34,33,-47,black
-34,34,-47,black
-34,35,-47,black
-34,36,-47,black
-34,37,-47,black
-34,38,-47,black
-34,39,-47,black
-34,40,-47,black
-34,41,-47,black
-34,42,-47,black
-33,0,-47,black
-32,0,-47,black
-32,1,-47,black
-32,2,-47,black
-32,3,-47,black
-32,4,-47,black
-32,5,-47,black
-32,6,-47,black
-32,7,-47,black
-32,8,-47,black
-32,9,-47,black
-32,10,-47,black
-32,11,-47,black
-32,12,-47,black
-32,13,-47,black
-31,0,-47,black
-31,1,-47,black
-31,2,-47,black
-31,3,-47,black
-31,4,-47,black
-31,5,-47,black
-31,6,-47,black
-30,0,-47,black
-30,1,-47,black
-30,2,-47,black
-30,3,-47,black
-30,4,-47,black
-30,5,-47,black
-30,6,-47,black
-30,7,-47,black
-30,8,-47,black
-30,9,-47,black
-30,10,-47,black
-29,0,-47,black
-29,1,-47,black
-29,2,-47,black
-29,3,-47,black
-29,4,-47,black
-29,5,-47,black
-29,6,-47,black
-29,7,-47,black
-29,8,-47,black
-29,9,-47,black
-29,10,-47,black
-29,11,-47,black
-29,12,-47,black
-29,13,-47,black
-29,14,-47,black
-29,15,-47,black
-29,16,-47,black
-29,17,-47,black
-29,18,-47,black
-29,19,-47,black
-29,20,-47,black
-29,21,-47,black
-29,22,-47,black
-29,23,-47,black
-29,24,-47,black
-29,25,-47,black
-29,26,-47,black
-29,27,-47,black
-29,28,-47,black
-29,29,-47,black
-29,30,-47,black
-29,31,-47,black
-29,32,-47,black
-29,33,-47,black
-29,34,-47,black
-29,35,-47,black
-29,36,-47,black
-29,37,-47,black
-29,38,-47,black
-29,39,-47,black
-29,40,-47,black
-29,41,-47,black
-29,42,-47,black
-29,43,-47,black
-29,44,-47,black
-29,45,-47,black
-29,46,-47,black
-29,47,-47,black
-29,48,-47,black
-28,0,-47,black
-28,1,-47,black
-28,2,-47,black
-28,3,-47,black
-28,4,-47,black
-28,5,-47,black
-28,6,-47,black
-28,7,-47,black
-28,8,-47,black
-28,9,-47,black
-28,10,-47,black
-28,11,-47,black
-28,12,-47,black
-28,13,-47,black
-28,14,-47,black
-28,15,-47,black
-27,0,-47,black
-27,1,-47,black
-27,2,-47,black
-27,3,-47,black
-27,4,-47,black
-27,5,-47,black
-27,6,-47,black
-27,7,-47,black
-27,8,-47,black
-27,9,-47,black
-26,0,-47,black
-26,1,-47,black
-26,2,-47,black
-26,3,-47,black
-26,4,-47,black
-26,5,-47,black
-26,6,-47,black
-26,7,-47,black
-26,8,-47,black
-26,9,-47,black
-26,10,-47,black
-26,11,-47,black
-26,12,-47,black
-26,13,-47,black
-26,14,-47,black
-26,15,-47,black
-26,16,-47,black
-26,17,-47,black
-26,18,-47,black
-26,19,-47,black
-24,0,-47,black
-24,1,-47,black
-24,2,-47,black
-24,3,-47,black
-24,4,-47,black
-24,5,-47,black
-24,6,-47,black
-24,7,-47,black
-24,8,-47,black
-24,9,-47,black
-24,10,-47,black
-24,11,-47,black
-24,12,-47,black
-24,13,-47,black
-24,14,-47,black
-24,15,-47,black
-23,0,-47,black
-23,1,-47,black
-23,2,-47,black
-23,3,-47,black
-23,4,-47,black
-23,5,-47,black
-23,6,-47,black
-23,7,-47,black
-21,0,-47,black
-21,1,-47,black
-21,2,-47,black
-21,3,-47,black
-21,4,-47,black
-21,5,-47,black
-21,6,-47,black
-21,7,-47,black
-21,8,-47,black
-21,9,-47,black
-21,10,-47,black
-21,11,-47,black
-21,12,-47,black
-21,13,-47,black
-21,14,-47,black
-21,15,-47,black
-21,16,-47,black
-21,17,-47,black
-21,18,-47,black
-21,19,-47,black
-21,20,-47,black
-21,21,-47,black
-21,22,-47,black
-21,23,-47,black
-21,24,-47,black
-21,25,-47,black
-21,26,-47,black
-21,27,-47,black
-21,28,-47,black
-21,29,-47,black
-21,30,-47,black
-21,31,-47,black
-21,32,-47,black
-21,33,-47,black
-21,34,-47,black
-21,35,-47,black
-20,0,-47,black
-20,1,-47,black
-20,2,-47,black
-20,3,-47,black
-20,4,-47,black
-20,5,-47,black
-20,6,-47,black
-20,7,-47,black
-20,8,-47,black
-20,9,-47,black
-20,10,-47,black
-20,11,-47,black
-20,12,-47,black
-20,13,-47,black
-20,14,-47,black
-20,15,-47,black
-20,16,-47,black
-20,17,-47,black
-20,18,-47,black
-20,19,-47,black
-20,20,-47,black
-20,21,-47,black
-20,22,-47,black
-20,23,-47,black
-20,24,-47,black
-20,25,-47,black
-20,26,-47,black
-20,27,-47,black
-20,28,-47,black
-20,29,-47,black
-20,30,-47,black
-20,31,-47,black
-19,0,-47,black
-19,1,-47,black
-19,2,-47,black
-19,3,-47,black
-19,4,-47,black
-19,5,-47,black
-19,6,-47,black
-19,7,-47,black
-19,8,-47,black
-19,9,-47,black
-19,10,-47,black
-19,11,-47,black
-19,12,-47,black
-19,13,-47,black
-19,14,-47,black
-19,15,-47,black
-19,16,-47,black
-18,0,-47,black
-18,1,-47,black
-17,0,-47,black
-17,1,-47,black
-17,2,-47,black
-17,3,-47,black
-17,4,-47,black
-17,5,-47,black
-17,6,-47,black
-17,7,-47,black
-17,8,-47,black
-17,9,-47,black
-17,10,-47,black
-17,11,-47,black
-17,12,-47,black
-17,13,-47,black
-17,14,-47,black
-17,15,-47,black
-17,16,-47,black
-17,17,-47,black
-17,18,-47,black
-17,19,-47,black
-17,20,-47,black
-17,21,-47,black
-17,22,-47,black
-17,23,-47,black
-17,24,-47,black
-17,25,-47,black
-17,26,-47,black
-17,27,-47,black
-17,28,-47,black
-17,29,-47,black
-17,30,-47,black
-17,31,-47,black
-17,32,-47,black
-17,33,-47,black
-17,34,-47,black
-17,35,-47,black
-16,0,-47,black
-16,1,-47,black
-16,2,-47,black
-16,3,-47,black
-16,4,-47,black
-16,5,-47,black
-16,6,-47,black
-16,7,-47,black
-16,8,-47,black
-16,9,-47,black
-16,10,-47,black
-16,11,-47,black
-16,12,-47,black
-16,13,-47,black
-16,14,-47,black
-16,15,-47,black
-16,16,-47,black
-16,17,-47,black
-16,18,-47,black
-16,19,-47,black
-16,20,-47,black
-16,21,-47,black
-16,22,-47,black
-16,23,-47,black
-16,24,-47,black
-16,25,-47,black
-16,26,-47,black
-16,27,-47,black
-16,28,-47,black
-16,29,-47,black
-16,30,-47,black
-16,31,-47,black
-16,32,-47,black
-16,33,-47,black
-16,34,-47,black
-16,35,-47,black
-16,36,-47,black
-16,37,-47,black
-16,38,-47,black
-16,39,-47,black
-16,40,-47,black
-16,41,-47,black
-16,42,-47,black
-16,43,-47,black
-16,44,-47,black
-16,45,-47,black
-16,46,-47,black
-15,0,-47,black
-15,1,-47,black
-15,2,-47,black
-15,3,-47,black
-15,4,-47,black
-15,5,-47,black
-15,6,-47,black
-15,7,-47,black
-15,8,-47,black
-15,9,-47,black
-15,10,-47,black
-15,11,-47,black
-15,12,-47,black
-15,13,-47,black
-15,14,-47,black
-15,15,-47,black
-15,16,-47,black
-15,17,-47,black
-15,18,-47,black
-15,19,-47,black
-15,20,-47,black
-15,21,-47,black
-15,22,-47,black
-15,23,-47,black
-15,24,-47,black
-15,25,-47,black
-15,26,-47,black
-15,27,-47,black
-15,28,-47,black
-15,29,-47,black
-15,30,-47,black
-15,31,-47,black
-15,32,-47,black
-15,33,-47,black
-15,34,-47,black
-15,35,-47,black
-15,36,-47,black
-15,37,-47,black
-15,38,-47,black
-15,39,-47,black
-15,40,-47,black
-15,41,-47,black
-15,42,-47,black
-14,0,-47,black
-14,1,-47,black
-14,2,-47,black
-14,3,-47,black
-14,4,-47,black
-14,5,-47,black
-14,6,-47,black
-14,7,-47,black
-14,8,-47,black
-14,9,-47,black
-14,10,-47,black
-13,0,-47,black
-13,1,-47,black
-13,2,-47,black
-13,3,-47,black
-13,4,-47,black
-13,5,-47,black
-13,6,-47,black
-13,7,-47,black
-13,8,-47,black
-13,9,-47,black
-13,10,-47,black
-13,11,-47,black
-13,12,-47,black
-13,13,-47,black
-13,14,-47,black
-13,15,-47,black
-13,16,-47,black
-12,0,-47,black
-12,1,-47,black
-12,2,-47,black
-12,3,-47,black
-12,4,-47,black
-12,5,-47,black
-12,6,-47,black
-12,7,-47,black
-12,8,-47,black
-12,9,-47,black
-12,10,-47,black
-12,11,-47,black
-12,12,-47,black
-11,0,-47,black
-11,1,-47,black
-11,2,-47,black
-11,3,-47,black
-11,4,-47,black
-11,5,-47,black
-11,6,-47,black
-11,7,-47,black
-11,8,-47,black
-11,9,-47,black
-11,10,-47,black
-11,11,-47,black
-11,12,-47,black
-11,13,-47,black
-11,14,-47,black
-11,15,-47,black
-11,16,-47,black
-11,17,-47,black
-11,18,-47,black
-11,19,-47,black
-11,20,-47,black
-11,21,-47,black
-11,22,-47,black
-11,23,-47,black
-11,24,-47,black
-11,25,-47,black
-11,26,-47,black
-11,27,-47,black
-11,28,-47,black
-11,29,-47,black
-11,30,-47,black
-11,31,-47,black
-11,32,-47,black
-11,33,-47,black
-11,34,-47,black
-11,35,-47,black
-10,0,-47,black
-10,1,-47,black
-10,2,-47,black
-10,3,-47,black
-10,4,-47,black
-10,5,-47,black
-10,6,-47,black
-10,7,-47,black
-10,8,-47,black
-10,9,-47,black
-10,10,-47,black
-10,11,-47,black
-10,12,-47,black
-10,13,-47,black
-10,14,-47,black
-10,15,-47,black
-10,16,-47,black
-10,17,-47,black
-10,18,-47,black
-10,19,-47,black
-10,20,-47,black
-10,21,-47,black
-10,22,-47,black
-10,23,-47,black
-10,24,-47,black
-10,25,-47,black
-10,26,-47,black
-10,27,-47,black
-10,28,-47,black
-10,29,-47,black
-10,30,-47,black
-10,31,-47,black
-10,32,-47,black
-10,33,-47,black
-10,34,-47,black
-10,35,-47,black
-10,36,-47,black
-10,37,-47,black
-10,38,-47,black
-10,39,-47,black
-10,40,-47,black
-10,41,-47,black
-10,42,-47,black
-10,43,-47,black
-10,44,-47,black
-10,45,-47,black
-9,0,-47,black
-9,1,-47,black
-9,2,-47,black
-9,3,-47,black
-9,4,-47,black
-9,5,-47,black
-9,6,-47,black
-9,7,-47,black
-9,8,-47,black
-9,9,-47,black
-9,10,-47,black
-9,11,-47,black
-9,12,-47,black
-8,0,-47,black
-8,1,-47,black
-8,2,-47,black
-8,3,-47,black
-8,4,-47,black
-8,5,-47,black
-8,6,-47,black
-8,7,-47,black
-8,8,-47,black
-8,9,-47,black
-8,10,-47,black
-8,11,-47,black
-8,12,-47,black
-8,13,-47,black
-8,14,-47,black
-8,15,-47,black
-8,16,-47,black
-8,17,-47,black
-8,18,-47,black
-8,19,-47,black
-8,20,-47,black
-8,21,-47,black
-8,22,-47,black
-8,23,-47,black
-8,24,-47,black
-8,25,-47,black
-8,26,-47,black
-8,27,-47,black
-8,28,-47,black
-8,29,-47,black
-8,30,-47,black
-8,31,-47,black
-8,32,-47,black
-8,33,-47,black
-8,34,-47,black
-8,35,-47,black
-8,36,-47,black
-8,37,-47,black
-8,38,-47,black
-8,39,-47,black
-8,40,-47,black
-8,41,-47,black
-8,42,-47,black
-8,43,-47,black
-8,44,-47,black
-8,45,-47,black
-7,0,-47,black
-7,1,-47,black
-7,2,-47,black
-7,3,-47,black
-7,4,-47,black
-7,5,-47,black
-7,6,-47,black
-7,7,-47,black
-7,8,-47,black
-7,9,-47,black
-7,10,-47,black
-7,11,-47,black
-7,12,-47,black
-7,13,-47,black
-7,14,-47,black
-7,15,-47,black
-7,16,-47,black
-7,17,-47,black
-7,18,-47,black
-7,19,-47,black
-7,20,-47,black
-7,21,-47,black
-7,22,-47,black
-7,23,-47,black
-7,24,-47,black
-6,0,-47,black
-6,1,-47,black
-6,2,-47,black
-6,3,-47,black
-6,4,-47,black
-6,5,-47,black
-6,6,-47,black
-6,7,-47,black
-6,8,-47,black
-6,9,-47,black
-6,10,-47,black
-6,11,-47,black
-6,12,-47,black
-6,13,-47,black
-6,14,-47,black
-5,0,-47,black
-5,1,-47,black
-5,2,-47,black
-5,3,-47,black
-5,4,-47,black
-5,5,-47,black
-5,6,-47,black
-5,7,-47,black
-5,8,-47,black
-5,9,-47,black
-5,10,-47,black
-5,11,-47,black
-5,12,-47,black
-5,13,-47,black
-5,14,-47,black
-5,15,-47,black
-5,16,-47,black
-5,17,-47,black
-5,18,-47,black
-5,19,-47,black
-5,20,-47,black
-5,21,-47,black
-5,22,-47,black
-5,23,-47,black
-5,24,-47,black
-5,25,-47,black
-5,26,-47,black
-5,27,-47,black
-4,0,-47,black
-4,1,-47,black
-4,2,-47,black
-4,3,-47,black
-4,4,-47,black
-4,5,-47,black
-4,6,-47,black
-4,7,-47,black
-4,8,-47,black
-4,9,-47,black
-4,10,-47,black
-4,11,-47,black
-4,12,-47,black
-4,13,-47,black
-4,14,-47,black
-4,15,-47,black
-4,16,-47,black
-4,17,-47,black
-4,18,-47,black
-4,19,-47,black
-4,20,-47,black
-4,21,-47,black
-4,22,-47,black
-4,23,-47,black
-4,24,-47,black
-4,25,-47,black
-4,26,-47,black
-4,27,-47,black
-4,28,-47,black
-4,29,-47,black
-4,30,-47,black
-4,31,-47,black
-4,32,-47,black
-4,33,-47,black
-4,34,-47,black
-4,35,-47,black
-4,36,-47,black
-4,37,-47,black
-4,38,-47,black
-4,39,-47,black
-4,40,-47,black
-4,41,-47,black
-4,42,-47,black
-4,43,-47,black
-4,44,-47,black
-4,45,-47,black
-3,0,-47,black
-3,1,-47,black
-3,2,-47,black
-3,3,-47,black
-3,4,-47,black
-3,5,-47,black
-3,6,-47,black
-3,7,-47,black
-3,8,-47,black
-3,9,-47,black
-3,10,-47,black
-3,11,-47,black
-3,12,-47,black
-3,13,-47,black
-3,14,-47,black
-3,15,-47,black
-3,16,-47,black
-3,17,-47,black
